Id,Prediction
280,5195238.058451186
281,5636428.920908461
282,4163362.614664565
283,3961489.831095229
284,5355653.09922267
285,3829781.9000039203
286,4878681.099466811
287,3937893.5965981586
288,5934102.000833998
289,5041736.485147963
290,4926937.789042006
291,4447838.297953139
292,4523108.3022256
293,5106371.690042983
294,3631581.3328652484
295,5866540.169779311
296,4579189.358255873
297,4706844.67331935
298,3762343.9637246234
299,4522506.90366603
300,4960364.876810561
301,6078109.967630873
302,5266627.251078139
303,5809169.864359389
304,4368148.067240248
305,5243570.378763686
306,5309651.405130873
307,4802548.575693618
308,3443523.5848183734
309,3951395.8036904437
310,5196023.374857436
311,3732098.9390664203
312,4508550.016214858
313,4155200.363138686
314,4016080.230692397
315,5208273.476419936
316,4506017.496927748
317,5020509.408792983
318,6113921.771341811
319,5251680.918558608
320,4796018.269388686
321,5294651.506205092
322,4305701.89609767
323,3910935.240091811
324,4518817.278421889
325,5981368.527201186
326,4396105.09507228
327,4862646.913919936
328,5355160.400125991
329,6374576.725443373
330,3995299.1321816547
331,5126702.74350978
332,3922139.077982436
333,6037472.149027358
334,5021522.096048842
335,4627131.840189467
336,3161318.6102089984
337,5499650.646830092
338,5783182.387705336
339,4281805.36850978
340,5964796.456888686
341,5928338.811380873
342,4992010.799051772
343,4871720.68906642
344,3886334.3315529926
345,4088174.465128432
346,5844340.097513686
347,6046746.586283217
348,3784149.732279311
349,5260927.542337905
350,4441332.875833998
351,6552578.493998061
352,4872131.848490248
353,5503964.437113295
354,3631390.2679848773
355,6696558.487650405
356,5430671.880716811
357,5767991.107279311
358,5631531.679544936
359,3726430.9949746234
360,4401894.786966811
361,4119705.8400063617
362,4576959.764017592
363,5676709.787455092
364,5319027.521341811
365,5693429.124857436
366,3631581.3328652484
367,3693566.715189467
368,3885068.5148720844
369,4221876.504496108
370,2914757.960794936
371,4360392.25522853
372,3870787.970346938
373,5669220.437357436
374,4103480.555277358
375,4595062.751810561
376,3458854.6167092426
377,5407634.31772853
378,5630036.366556655
379,4434339.105448256
380,6070342.042093764
381,3620385.6386513812
382,3585405.6532998187
383,5729957.413431655
384,4776928.87241603
385,5748455.14585353
386,5612218.48179103
387,4543398.40391017
388,5646453.577982436
389,5048483.898294936
390,3991964.3587441547
391,4400963.057718764
392,5864385.902933608
393,3735030.643167983
394,5832811.167337905
395,5023811.434183608
396,5538489.83335353
397,5405805.503763686
398,4802284.202158461
399,5053670.492533217
400,3240224.097666274
401,3496318.894022475
402,4289764.444559584
403,4757483.376078139
404,4036424.4230752094
405,4038403.8126015766
406,5788972.566263686
407,4027016.8796792133
408,3631581.3328652484
409,4480951.28257228
410,4329539.95859767
411,5999325.84507228
412,4266667.897928725
413,4824408.357767592
414,6036497.365091811
415,5919921.919779311
416,6083967.39585353
417,3526395.3523964984
418,4031402.6962685687
419,4600802.877298842
420,4038453.767923842
421,5079813.821390639
422,4753728.280191909
423,3640581.9957070453
424,5147862.304544936
425,5149292.732279311
426,3911871.2472939594
427,4605738.500406752
428,5114672.609232436
429,3729968.653849135
430,3691685.6366982562
431,3732136.4598183734
432,3423296.7813515766
433,6230493.396830092
434,5014013.500833998
435,5068215.132669936
436,6101413.946299086
437,3018962.8328652484
438,4803463.755716811
439,6185818.131937514
440,5743969.29844142
441,5733434.571390639
442,3931099.211283217
443,4628890.988138686
444,5250558.375833998
445,4910663.580912123
446,4981018.480570327
447,4633286.596048842
448,4611766.55991603
449,7284717.640970717
450,4925446.334818373
451,3687651.3193459613
452,3755666.8738808734
453,5638163.408060561
454,3633101.0641884906
455,4395418.115763198
456,3406281.1708779437
457,4204757.971415053
458,3678359.88425685
459,3076304.187510024
460,6531873.274271498
461,4641826.358988295
462,4544572.22007228
463,3319554.0032754047
464,5890068.74375392
465,3382259.980753432
466,4806052.124796401
467,4100205.765421401
468,4046287.0498147113
469,4504691.001932631
470,3409116.4676308734
471,3642292.205423842
472,2989174.363626967
473,4547263.156595717
474,4562817.664042006
475,4020191.550272475
476,3538564.217875014
477,4639525.754984389
478,3814294.00925685
479,5147683.749857436
480,5284066.685404311
481,6700677.738626967
482,4512348.847513686
483,5529404.79429103
484,6583693.504496108
485,4305330.307596694
486,5384055.304300795
487,5690689.197855483
488,5591437.837748061
489,3863091.1512856586
490,5062994.547464858
491,3327135.6650185687
492,5080406.568216811
493,6641224.886576186
494,4300554.091654311
495,4683287.191324721
496,4803135.308695327
497,5430279.973490248
498,3463107.849527846
499,4420483.262674819
500,4634544.359659682
501,4017306.2000527484
502,4280683.478434096
503,6555668.12241603
504,6576329.667093764
505,3064824.776468764
506,4676380.702982436
507,5182177.025736342
508,4709011.195414077
509,5663318.767435561
510,5658612.962748061
511,5497927.904154311
512,3869898.3934121234
513,5478149.323587905
514,3325853.539286147
515,3598851.41550685
516,3951179.7332558734
517,4450447.299417983
518,4632470.615335952
519,4229789.581644545
520,5728076.414896498
521,5640124.463877211
522,4960437.793070327
523,6280351.804544936
524,4016282.8176674945
525,4835672.01694728
526,2883095.292826186
527,5587269.547953139
528,5372761.052835952
529,3427074.8868203266
530,4066808.0132851703
531,6730235.249857436
532,4434199.249857436
533,4094706.3646035297
534,5435705.070169936
535,3904552.806986342
536,4127427.3144326312
537,3672040.9511513812
538,4216135.809671889
539,5100707.691263686
540,4503241.45658351
541,4229675.747904311
542,6253854.078226577
543,4262675.08335353
544,4338386.717020522
545,4448793.446390639
546,4089721.210428725
547,5187261.536966811
548,3990486.1810097797
549,3854689.0638222797
550,4026419.7864785297
551,3591954.290567885
552,5467389.090189467
553,4673075.482279311
554,3992163.0095009906
555,4657977.773294936
556,3240224.097666274
557,5575875.651224623
558,4401070.859232436
559,4135226.872171889
560,4441144.7172646625
561,5360517.219583998
562,4267049.99350978
563,4275083.973612319
564,5311283.28672267
565,4741091.556742202
566,3416996.4043984516
567,5696495.152201186
568,4322781.612345229
569,4032479.1567788227
570,5564931.424906264
571,6047097.43882228
572,3427369.8431191547
573,5582027.815775405
574,4075735.1127419574
575,3300009.3427834613
576,7244907.851908217
577,5904219.467875014
578,4377577.762796889
579,5231760.079935561
580,3779270.1888222797
581,5099311.818705092
582,5721905.892435561
583,5634361.749857436
584,5042964.98984767
585,4508603.101297866
586,3594710.906473647
587,3759888.0146279437
588,5198398.067240248
589,4976582.861185561
590,4159346.667826186
591,4236283.538919936
592,3928308.3876748187
593,4920981.740213881
594,3680605.1126504047
595,3327135.6650185687
596,5853151.992044936
597,6105570.534281264
598,3885246.9355263812
599,5807502.944681655
600,4477005.635355483
601,5174095.241312514
602,4514786.87241603
603,3727090.264261733
604,3977632.546000014
605,3878668.2724404437
606,4051480.0528969867
607,3664436.4864297016
608,3875640.4935097797
609,5960845.788187514
610,6893740.034281264
611,3858528.789194594
612,4469165.812906752
613,6078173.483866225
614,4900256.871439467
615,4386328.535990248
616,3341827.5521035297
617,4524050.179544936
618,6714707.627542983
619,4309234.468607436
620,3581038.0387978656
621,4471597.327250014
622,5472812.021341811
623,5955834.003763686
624,5393885.7289834125
625,5582042.91147853
626,4218615.535746108
627,5770245.245951186
628,3207131.015482436
629,5721317.420755873
630,6094624.455423842
631,4840612.848734389
632,5945791.266458998
633,5848539.342386733
634,3511003.3271279437
635,5196782.880716811
636,4505753.001078139
637,4120496.642923842
638,6077400.731546889
639,5449162.589701186
640,4222061.577250014
641,5504660.554544936
642,4726513.8977456195
643,5414269.576029311
644,5613063.152201186
645,3262103.3055214984
646,5820293.65366603
647,3991983.385843764
648,4892506.491190444
649,3739460.6332802875
650,3471191.463602553
651,5257101.339212905
652,5044669.046000014
653,5724940.884623061
654,5405222.702005873
655,6907321.43491603
656,3323843.5894570453
657,4761563.894388686
658,5277987.714334975
659,4133284.2005410297
660,5145126.98569728
661,5753249.886576186
662,4314531.772318373
663,5604042.660990248
664,4360286.242533217
665,4103480.555277358
666,5290185.632425795
667,4674944.690287123
668,3789384.429544936
669,3676660.708536635
670,6765099.601419936
671,5226765.579935561
672,5554882.801371108
673,3389685.3579506977
674,3975960.0965371234
675,3186008.327982436
676,5093485.339457045
677,4718944.287088881
678,3726525.040873061
679,5124108.996439467
680,3873455.128031264
681,4968200.089701186
682,4870237.223185073
683,5228476.220560561
684,3654426.8289589984
685,5050771.91562892
686,4746623.885599623
687,3275562.0848183734
688,5014248.156107436
689,4640029.882425795
690,3603878.384623061
691,3712096.230326186
692,3899026.91550685
693,3227086.585794936
694,4559629.753275405
695,3972734.695597182
696,4745920.9387612445
697,5126952.377542983
698,4207977.755838881
699,5422219.786631118
700,6204894.835794936
701,3300266.3309121234
702,4364742.761576186
703,5357944.915934096
704,5969793.421732436
705,6095545.608011733
706,5414163.145029555
707,5370267.736673842
708,4384338.713968764
709,4422123.50522853
710,4510073.448099623
711,4965654.823587905
712,3994865.361246596
713,3990839.5618691547
714,4374552.580912123
715,3649812.6524453266
716,3573649.591654311
717,5871920.218607436
718,4352055.936655532
719,5412638.049906264
720,5735769.9875893695
721,6472911.171244155
722,5890486.065287123
723,3461035.0879922016
724,4118989.745951186
725,4570600.027567397
726,3877104.497904311
727,4418462.770517836
728,4133448.596781264
729,3883826.537699233
730,4390261.514994155
731,4381473.859354506
732,5370270.464701186
733,7484420.79429103
734,4601202.466654311
735,3713756.6023964984
736,4875099.460917006
737,3816601.720560561
738,3986742.0663857562
739,3113866.234964858
740,4904032.376810561
741,4968500.181498061
742,4229040.042826186
743,4586323.211893569
744,4948795.43882228
745,5130085.958841811
746,4637904.9975381
747,6441104.107767592
748,6301127.183939467
749,4060146.169779311
750,4981018.480570327
751,3427369.8431191547
752,3952728.173685561
753,4379208.631693373
754,3664436.4864297016
755,4038302.176371108
756,4342705.104471694
757,4387751.316263686
758,6180224.356455336
759,5145774.663675795
760,4426635.585428725
761,4746384.413858901
762,5485302.732767592
763,3918854.897928725
764,4706471.100687514
765,5260359.583841811
766,3937795.781107436
767,5218122.726908217
768,3635226.6980996234
769,5256166.802591811
770,3743399.9521279437
771,4017964.3762612445
772,4450492.331156264
773,4127656.058451186
774,3561105.206522475
775,5548738.884623061
776,3942524.523355971
777,4804824.85679103
778,3600954.9118447406
779,4268730.300821791
780,4078562.8230996234
781,4763339.319803725
782,5700387.642435561
783,3726430.9949746234
784,5009896.465830336
785,5569233.48984767
786,6126953.885111342
787,4818080.925882827
788,4985247.241678725
789,4430063.711527358
790,3985160.320108901
791,4218615.535746108
792,3117065.271708022
793,4172497.8563637836
794,3821133.947977553
795,4859481.775248061
796,4580280.065897475
797,3238483.4541115863
798,3204880.810770522
799,5744633.168802748
800,5282489.158060561
801,5018756.816751967
802,4978012.643778334
803,3737571.456888686
804,4338412.365030776
805,3974275.3491006
806,4283252.870951186
807,4141813.614359389
808,3804999.3813271625
809,2902277.3945107562
810,5403083.527201186
811,3994841.953714858
812,5289813.308451186
813,4490251.054178725
814,3514426.5442299945
815,6474482.699198256
816,4741687.010599623
817,3701917.3710732562
818,3746253.8076272113
819,3896679.287821303
820,5762919.096048842
821,5719198.684427748
822,4264838.096415053
823,3770264.470987807
824,3994301.576883803
825,3133931.272074233
826,5826819.031595717
827,3640749.773294936
828,5807509.97031642
829,3521647.7431435687
830,4167253.829935561
831,5702080.270365248
832,5343187.024515639
833,6172646.910013686
834,4859850.615824233
835,3512906.1160683734
836,3386739.8375039203
837,3838442.1508584125
838,4149161.0027871234
839,3322435.8774209125
840,4690642.8100381
841,3193415.1767373187
842,6096485.855326186
843,4237251.200113784
844,4051977.142435561
845,4734452.515482436
846,6669403.961924086
847,4736079.749979506
848,3933446.680277358
849,5729131.941263686
850,4916238.220560561
851,4721114.439676772
852,7071418.91147853
853,3330154.3818154437
854,5022705.124247084
855,4878181.295450698
856,5580380.562357436
857,5928391.677591811
858,4823500.199076186
859,5273184.615580092
860,6059274.424417983
861,5297853.904154311
862,5714838.029642592
863,3311623.924051772
864,6085575.19297267
865,6136755.703470717
866,3619339.2992959125
867,4863306.53647853
868,4137930.1016640766
869,5311781.191263686
870,3498429.8439126117
871,5945507.8735146625
872,5542542.585062514
873,4743166.876810561
874,3795358.290873061
875,5377857.859354506
876,4530458.669779311
877,6118595.327494155
878,3532047.5359902484
879,5769968.029154311
880,3134004.376963149
881,4111981.9606728656
882,4714779.594095717
883,3947713.161966811
884,3884206.7598672016
885,6034651.454203139
886,3295259.467142592
887,4978405.141825209
888,5237976.205423842
889,5240955.800150405
890,5222147.007425795
891,4338893.225718032
892,5497918.955423842
893,5882566.389750014
894,5328266.245218764
895,4567404.332132827
896,3687262.9129433734
897,4310488.138590346
898,4901037.570658217
899,7071073.367533217
900,3131932.199228774
901,5778498.789896498
902,5552958.079203139
903,4224833.068216811
904,4436261.383097182
905,5188772.982279311
906,4161790.4485879047
907,3188199.949442397
908,3977696.935404311
909,3839931.5341591937
910,5134828.098734389
911,5011797.08335353
912,4342705.104471694
913,5025867.812357436
914,5151680.391458998
915,6498994.132181655
916,3354515.941263686
917,5269402.082376967
918,4360442.687357436
919,3446199.1669716937
920,3892494.8582558734
921,4266155.875345717
922,4765539.544779311
923,4542667.90366603
924,4764031.492044936
925,4668897.89194728
926,5809132.191904555
927,4783518.201029311
928,6225050.572611342
929,3844518.5976357562
930,3434975.3891396625
931,4238266.903360854
932,4641826.358988295
933,5350186.292826186
934,3509669.6425576312
935,3880935.239359389
936,3816246.431986342
937,4400295.114115248
938,4883538.341654311
939,5044082.866556655
940,4546817.430521498
941,3974098.8028359516
942,4089075.770609389
943,4767035.18516017
944,3885604.0809121234
945,3242334.501810561
946,6014469.947123061
947,5003955.063211928
948,4956217.636087905
949,3124869.6659951312
950,6005061.898294936
951,4212245.891458998
952,5506172.356058608
953,3973347.0898232562
954,5632207.927591811
955,5284066.685404311
956,4612344.491556655
957,5254946.768656264
958,6295194.92710353
959,4715957.585428725
960,4706232.872904311
961,3876583.133890639
962,5441395.745707045
963,5164886.985453139
964,7034698.843119155
965,3989597.0599160297
966,5212713.324076186
967,5101498.511820327
968,3569321.9741006
969,4484421.968607436
970,3691685.6366982562
971,4089896.2236428363
972,4085422.8427529437
973,3746460.497110854
974,5154209.384623061
975,4370840.20054103
976,4175695.0899453266
977,5401645.744974623
978,4203243.59141017
979,5793129.132181655
980,4829321.666056166
981,3928431.8797402484
982,3886073.530313979
983,5235869.348001967
984,5016108.211283217
985,4012290.182230483
986,4382833.253763686
987,4970081.216654311
988,5878445.500833998
989,3798282.111917983
990,6322319.320658217
991,3098613.9911904437
992,4664388.107767592
993,4812572.372171889
994,5463610.193705092
995,4189155.183939467
996,6613072.51694728
997,5765756.051615248
998,6455810.386576186
999,5200809.566263686
1000,5221769.232279311
1001,3444618.2629799945
1002,3557014.267435561
1003,5752534.218607436
1004,6401408.321146498
1005,3750561.4454140766
1006,5946467.897806655
1007,3198570.9343667133
1008,4197129.410746108
1009,4507434.383158217
1010,3828733.5566201312
1011,4925609.04429103
1012,3508827.563089858
1013,3726430.9949746234
1014,5927588.550638686
1015,5395580.506693373
1016,5231886.286234389
1017,5553295.745951186
1018,4241088.996073256
1019,4367385.875345717
1020,4533451.752787123
1021,3786708.24363185
1022,5838822.079203139
1023,5027713.351419936
1024,4078144.5345254047
1025,4185650.0824990375
1026,4401894.786966811
1027,6396208.459818373
1028,4633702.901712905
1029,3549212.515482436
1030,4505579.493998061
1031,3420127.9560341937
1032,4488722.949625502
1033,3715220.556986342
1034,4628032.921732436
1035,3690101.1973672016
1036,4023473.8759560687
1037,4127761.124125014
1038,6234828.818216811
1039,5481462.469583998
1040,5023691.3832802875
1041,4909816.175394545
1042,4325467.976053725
1043,3598826.465921889
1044,5306072.237650405
1045,4441261.660013686
1046,5808588.999125014
1047,5641488.909769545
1048,2859443.775248061
1049,6276440.197123061
1050,4860154.306498061
1051,6144124.381449233
1052,4153294.148661147
1053,3124949.876810561
1054,5581780.816263686
1055,3772238.9349160297
1056,5740009.20835353
1057,6273216.691263686
1058,4432715.171366225
1059,5490655.211771498
1060,4004115.850687514
1061,4870263.298807631
1062,4954710.128275405
1063,5644339.987802993
1064,4779388.032083998
1065,6514867.023294936
1066,6618424.368998061
1067,5229030.761576186
1068,4535704.427744399
1069,5254795.058939467
1070,6180426.334085952
1071,4325709.831888686
1072,5228476.220560561
1073,5886085.238138686
1074,5618525.488138686
1075,4965943.216654311
1076,4517685.5903115375
1077,3524496.0419716937
1078,3513551.5450234516
1079,5197068.146341811
1080,5972699.259623061
1081,3747108.2754922016
1082,4496046.710520278
1083,4948059.135355483
1084,3620619.853373061
1085,2984784.1238808734
1086,6616658.301126967
1087,3400410.349894057
1088,3544334.9641518695
1089,3436959.074076186
1090,5309353.906839858
1091,6391632.487406264
1092,4536319.62241603
1093,4737293.221048842
1094,3569313.1668496234
1095,4095615.476053725
1096,3918871.2359414203
1097,4018181.617044936
1098,5406376.302591811
1099,3876526.2090859516
1100,5621081.796732436
1101,5173174.642923842
1102,3911776.3788857562
1103,5060241.996622573
1104,4573478.976297866
1105,3788611.324808608
1106,5766294.222513686
1107,4530269.423807631
1108,4353474.164957534
1109,4605802.86484767
1110,4649858.660013686
1111,5800748.995951186
1112,3918644.8700966937
1113,4564929.750833998
1114,3624492.8528847797
1115,4317775.22788478
1116,4795650.149515639
1117,5654762.919779311
1118,5934697.329935561
1119,5069812.46616603
1120,4189461.386576186
1121,3628983.4335732562
1122,3979321.297464858
1123,5181629.95469142
1124,5581432.472513686
1125,6064025.293558608
1126,4874597.984964858
1127,4197757.564676772
1128,5072848.130716811
1129,3668876.181498061
1130,4051005.7538857562
1131,5676049.80234767
1132,3517416.5672402484
1133,5716812.985453139
1134,5233389.327982436
1135,3046941.8738808734
1136,5256166.802591811
1137,4299173.268900405
1138,5410192.4282021625
1139,5073099.545267592
1140,4904369.936869155
1141,4615183.033060561
1142,5569234.639750014
1143,4699700.924936782
1144,3818558.3875527484
1145,6175336.316751967
1146,3945248.424906264
1147,4193743.8668007953
1148,3450399.9286904437
1149,5368392.558939467
1150,5317016.224955092
1151,3392266.32175685
1152,5693067.881693373
1153,5899391.229349623
1154,5271106.403818618
1155,3670167.3305459125
1156,3354640.0582070453
1157,4825212.095560561
1158,5590353.406595717
1159,3853032.518656264
1160,5196689.124125014
1161,4250606.398050795
1162,4667140.240091811
1163,3052803.761515151
1164,3831831.564310561
1165,3357940.369364272
1166,5577424.45835353
1167,6512125.003763686
1168,4799187.049784194
1169,4355559.482401381
1170,4296637.202250014
1171,3806126.041361342
1172,3285715.566416274
1173,5623385.35288478
1174,3664436.4864297016
1175,4112216.6254677875
1176,4387127.359720717
1177,5683663.666361342
1178,5289638.525248061
1179,5575909.545755873
1180,4577661.536966811
1181,5585461.225199233
1182,6496753.451761733
1183,5796886.624857436
1184,3824822.38425685
1185,3553452.0165810687
1186,5405023.296976577
1187,3401780.207376967
1188,4942429.954203139
1189,4458588.823404799
1190,5716126.344583998
1191,4687235.385843764
1192,5370092.050394545
1193,3271273.843760024
1194,4812787.794046889
1195,5334371.531595717
1196,4639067.081278334
1197,4848095.348001967
1198,4451444.847513686
1199,4682516.14988185
1200,6135454.627298842
1201,6133157.128763686
1202,4999647.695169936
1203,3484188.525522719
1204,3895107.1982216937
1205,3724897.39206935
1206,6249024.497904311
1207,4036879.144754897
1208,4356162.978373061
1209,3844447.058451186
1210,5355653.09922267
1211,5964977.60312892
1212,3713092.6597695453
1213,4688513.699076186
1214,5392138.09531642
1215,4891560.039652358
1216,4658572.960794936
1217,4654780.032206069
1218,5039954.167582045
1219,5059045.057474623
1220,3339087.8364052875
1221,5359664.053812514
1222,5493771.573343764
1223,4667037.855814467
1224,5081758.496927748
1225,5004596.598734389
1226,5100879.290140639
1227,5492770.733500014
1228,3928506.497904311
1229,5274684.3178506
1230,3485180.948343764
1231,5623880.052591811
1232,3341530.0789589984
1233,6863061.787455092
1234,4317446.749857436
1235,3964472.7314553363
1236,6001422.546000014
1237,3312332.3594765766
1238,3810508.732279311
1239,5854763.343851577
1240,3779623.671732436
1241,5495134.600199233
1242,6497987.05600978
1243,5784051.122171889
1244,5080406.568216811
1245,5813458.549662123
1246,3555449.2547402484
1247,4770917.096537123
1248,3028239.8105263812
1249,6498311.986673842
1250,4162681.0726723773
1251,4678347.936380873
1252,5262510.113138686
1253,5227940.29819728
1254,4964810.656748305
1255,3659876.6414589984
1256,5190401.154154311
1257,5832085.995218764
1258,5581849.583841811
1259,3969870.3486123187
1260,4290064.401224623
1261,6230162.449808608
1262,5274117.986185561
1263,4347169.199564467
1264,4149809.2822060687
1265,3922514.3489785297
1266,3734793.199808608
1267,6063755.088724623
1268,4032241.4344277484
1269,5984801.007181655
1270,3857441.5228066547
1271,5212952.479959975
1272,4879757.174906264
1273,3035662.1297402484
1274,5607492.972513686
1275,5486770.159037123
1276,4494442.987314711
1277,5407410.364359389
1278,3598619.9819131
1279,3664436.4864297016
1280,5075036.627298842
1281,2996928.353373061
1282,4427696.119913588
1283,3126554.105814467
1284,4725470.574808608
1285,5310044.544046889
1286,4362314.179178725
1287,3590385.620951186
1288,5946432.150248061
1289,3690315.2625527484
1290,6411541.985453139
1291,5413463.354349623
1292,6123192.184427748
1293,6325091.313089858
1294,5939173.680521498
1295,4935317.89988185
1296,4509859.049173842
1297,4288248.111429702
1298,4677432.055521498
1299,3404647.941629897
1300,4344050.50547267
1301,3796577.1406045062
1302,4109875.6258339984
1303,5845362.962748061
1304,5113904.037394057
1305,5319057.977640639
1306,4535616.733866225
1307,5804514.738871108
1308,4494980.20078517
1309,3096207.6572060687
1310,5088302.53257228
1311,4326868.733011733
1312,5964298.094828139
1313,5513627.3491006
1314,6147763.863626967
1315,4304138.322855483
1316,4326208.7387490375
1317,6376012.225443373
1318,6044030.972025405
1319,5384417.268167983
1320,5355504.484476577
1321,4061287.134623061
1322,5271734.647379409
1323,3752773.11863185
1324,6169316.535013686
1325,3978630.3476357562
1326,5047568.913431655
1327,3881862.342875014
1328,4814979.317484389
1329,5332086.232767592
1330,6557255.813333998
1331,3555163.632303725
1332,5937382.679544936
1333,5312526.373148452
1334,3715177.5340371234
1335,3853808.527933608
1336,3443523.5848183734
1337,5126622.967142592
1338,3145860.8406777484
